Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;15119;846;0;309296;5144;0;0;0;433.0;0.0;17.0;188.0;121.0;107.0;0.0;0.0;0.0;0.0;0.0
2024;1137105;12799;1285;0;315832;4713;0;0;0;440.0;0.0;14.0;195.0;118.0;113.0;0.0;0.0;0.0;0.0;0.0
2025;1148619;13929;2053;0;321258;4745;0;0;0;461.0;0.0;17.0;215.0;121.0;108.0;0.0;0.0;0.0;0.0;0.0
2026;1160495;14763;2883;0;326567;4785;0;0;0;484.0;0.0;11.0;209.0;139.0;125.0;0.0;0.0;0.0;0.0;0.0
2027;1172375;15409;3974;0;331591;4817;0;0;0;460.0;0.0;18.0;214.0;111.0;117.0;0.0;0.0;0.0;0.0;0.0
2028;1183810;13767;4942;0;336508;4903;0;0;0;518.0;0.0;16.0;251.0;133.0;118.0;0.0;0.0;0.0;0.0;0.0
2029;1192635;13863;6019;0;341989;4912;0;0;0;517.0;0.0;27.0;249.0;123.0;118.0;0.0;0.0;0.0;0.0;0.0
2030;1200479;14392;6498;0;347658;4929;0;0;0;546.0;0.0;17.0;258.0;150.0;121.0;0.0;0.0;0.0;0.0;0.0
2031;1208373;13976;6943;0;353198;4918;0;0;0;591.0;0.0;22.0;269.0;157.0;143.0;0.0;0.0;0.0;0.0;0.0
2032;1215406;13784;7305;0;357126;4875;0;0;0;614.0;0.0;24.0;267.0;169.0;154.0;0.0;0.0;0.0;0.0;0.0
2033;1221885;13737;7748;0;360453;4792;0;0;0;575.0;0.0;22.0;273.0;144.0;136.0;0.0;0.0;0.0;0.0;0.0
2034;1227874;13281;8291;0;363576;4740;0;0;0;603.0;0.0;19.0;248.0;187.0;149.0;0.0;0.0;0.0;0.0;0.0
2035;1232864;14464;9213;0;366729;4721;0;0;0;571.0;0.0;14.0;290.0;142.0;125.0;0.0;0.0;0.0;0.0;0.0
2036;1238115;14965;10049;0;370272;4689;0;0;0;592.0;0.0;30.0;255.0;164.0;143.0;0.0;0.0;0.0;0.0;0.0
2037;1243031;13893;10799;0;374392;4649;0;0;0;587.0;0.0;30.0;274.0;151.0;132.0;0.0;0.0;0.0;0.0;0.0
2038;1246125;13323;11446;0;379041;4633;0;0;0;586.0;0.0;29.0;271.0;155.0;131.0;0.0;0.0;0.0;0.0;0.0
2039;1248002;14777;12356;0;384321;4642;0;0;0;636.0;0.0;27.0;296.0;175.0;138.0;0.0;0.0;0.0;0.0;0.0
2040;1250423;13668;12750;0;389580;4631;0;0;0;614.0;0.0;18.0;285.0;159.0;152.0;0.0;0.0;0.0;0.0;0.0
2041;1251341;13508;12918;0;394902;4627;0;0;0;622.0;0.0;18.0;307.0;153.0;144.0;0.0;0.0;0.0;0.0;0.0
2042;1251931;14740;13161;0;400070;4580;0;0;0;594.0;0.0;26.0;277.0;148.0;143.0;0.0;0.0;0.0;0.0;0.0
