Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;23736;1468;57;201;145;110;436;2270;1677;4996;513;9379;10136;139.0;618.0;186.0;138.0;143.0;177.0;80.0
2024;23836;1555;69;200;140;114;528;2259;1619;5177;523;9583;10378;140.0;655.0;333.0;243.0;248.0;309.0;101.0
2025;24724;1443;38;208;123;105;291;2349;1423;4768;474;8831;9584;145.0;608.0;116.0;84.0;90.0;111.0;47.0
2026;24630;1510;38;203;142;123;291;2293;1643;5586;506;9813;10593;144.0;636.0;125.0;89.0;92.0;119.0;55.0
2027;25531;1603;47;202;123;114;359;2281;1423;5177;486;9240;10065;150.0;675.0;154.0;109.0;112.0;138.0;73.0
2028;25411;1568;41;236;139;109;314;2665;1608;4950;525;9537;10346;149.0;660.0;99.0;68.0;74.0;95.0;51.0
2029;26139;1584;51;236;137;110;390;2665;1585;4996;534;9636;10456;153.0;667.0;85.0;52.0;65.0;75.0;71.0
2030;26231;1586;53;244;152;109;405;2756;1758;4950;558;9869;10691;154.0;668.0;199.0;143.0;149.0;186.0;60.0
2031;27022;1645;50;258;164;135;382;2914;1897;6131;607;11324;12175;158.0;693.0;162.0;120.0;124.0;154.0;65.0
2032;26956;1645;50;247;163;141;382;2789;1885;6403;601;11459;12310;158.0;693.0;157.0;106.0;111.0;141.0;58.0
2033;27584;1715;45;256;134;124;344;2891;1550;5631;559;10416;11300;162.0;722.0;113.0;76.0;84.0;105.0;54.0
2034;27526;1671;50;237;181;135;382;2676;2094;6131;603;11283;12147;161.0;703.0;135.0;92.0;104.0;128.0;65.0
2035;28035;1717;36;275;149;115;275;3106;1724;5223;575;10328;11215;164.0;723.0;116.0;77.0;88.0;106.0;62.0
2036;27932;1660;62;238;164;129;474;2688;1897;5858;593;10917;11780;164.0;699.0;191.0;139.0;143.0;181.0;65.0
2037;28530;1781;57;261;146;126;436;2948;1689;5722;590;10795;11712;167.0;750.0;129.0;82.0;91.0;119.0;51.0
2038;28595;1711;47;262;166;133;359;2959;1920;6040;608;11278;12166;168.0;720.0;131.0;85.0;96.0;120.0;69.0
2039;29327;1783;45;269;179;126;344;3038;2071;5722;619;11175;12098;172.0;751.0;88.0;63.0;60.0;80.0;55.0
2040;29450;1741;47;275;164;130;359;3106;1897;5904;616;11266;12172;173.0;733.0;105.0;71.0;75.0;100.0;66.0
2041;29977;1859;45;288;155;136;344;3252;1793;6176;624;11565;12524;176.0;783.0;136.0;95.0;93.0;122.0;61.0
2042;30253;1776;55;260;144;134;421;2936;1666;6085;593;11108;12033;177.0;748.0;137.0;98.0;108.0;129.0;56.0
